request_id,position,item_id,score,reason_code
700,1,718,0.861766,similar_items
700,2,1094,0.763989,similar_items
700,3,295,0.738182,price_drop
700,4,711,0.642942,similar_items
700,5,660,0.589091,similar_items
700,6,145,0.584397,price_drop
700,7,171,0.467530,similar_items
700,8,187,0.336753,popular
700,9,454,0.287451,complementary
700,10,730,0.124510,popular
701,1,523,0.801599,price_drop
701,2,522,0.663401,similar_items
701,3,25,0.615994,complementary
701,4,203,0.569069,new_arrival
701,5,754,0.461804,similar_items
701,6,590,0.440361,popular
701,7,988,0.436332,popular
701,8,903,0.173123,price_drop
701,9,963,0.091932,popular
701,10,324,0.075527,price_drop
702,1,408,0.874245,price_drop
702,2,952,0.789040,popular
702,3,894,0.757298,similar_items
702,4,382,0.709470,new_arrival
702,5,655,0.663352,price_drop
702,6,577,0.526839,popular
702,7,22,0.483329,price_drop
702,8,401,0.414288,complementary
702,9,1022,0.279249,similar_items
702,10,43,0.246189,similar_items
703,1,1188,0.875707,popular
703,2,1198,0.848348,popular
703,3,458,0.839621,price_drop
703,4,690,0.762161,similar_items
703,5,734,0.726640,price_drop
703,6,358,0.725113,similar_items
703,7,728,0.708943,complementary
703,8,651,0.661609,new_arrival
703,9,139,0.427491,complementary
703,10,173,0.258665,price_drop
704,1,785,0.883495,similar_items
704,2,664,0.829304,price_drop
704,3,639,0.786268,popular
704,4,423,0.750186,complementary
704,5,945,0.579754,popular
704,6,1188,0.474955,popular
704,7,983,0.457167,price_drop
704,8,132,0.274209,price_drop
704,9,744,0.269632,price_drop
704,10,395,0.095836,similar_items
705,1,510,0.894047,popular
705,2,827,0.735767,similar_items
705,3,1017,0.600159,complementary
705,4,834,0.567476,similar_items
705,5,1126,0.504272,popular
705,6,1156,0.382420,similar_items
705,7,1014,0.378248,price_drop
705,8,48,0.277161,new_arrival
705,9,363,0.155039,similar_items
705,10,156,0.123209,popular
706,1,207,0.979980,similar_items
706,2,457,0.826057,similar_items
706,3,866,0.761271,similar_items
706,4,1025,0.566419,popular
706,5,117,0.487239,complementary
706,6,1076,0.466225,popular
706,7,96,0.411940,price_drop
706,8,319,0.337349,popular
706,9,686,0.307619,popular
706,10,684,0.243997,similar_items
707,1,243,0.902478,similar_items
707,2,283,0.870033,similar_items
707,3,65,0.643682,similar_items
707,4,146,0.509289,similar_items
707,5,664,0.487990,price_drop
707,6,971,0.486409,similar_items
707,7,422,0.405724,similar_items
707,8,821,0.366464,popular
707,9,152,0.329453,popular
707,10,447,0.177897,similar_items
708,1,314,0.975070,similar_items
708,2,142,0.945819,similar_items
708,3,1019,0.872262,complementary
708,4,453,0.636423,similar_items
708,5,400,0.608146,popular
708,6,1153,0.605598,complementary
708,7,364,0.369789,similar_items
708,8,775,0.322679,popular
708,9,1030,0.315189,popular
708,10,583,0.157200,popular
709,1,1040,0.977009,complementary
709,2,1052,0.915363,similar_items
709,3,498,0.850623,similar_items
709,4,727,0.743988,similar_items
709,5,108,0.733313,price_drop
709,6,1036,0.658980,similar_items
709,7,828,0.630549,new_arrival
709,8,227,0.585714,popular
709,9,637,0.562214,similar_items
709,10,264,0.514325,complementary
710,1,38,0.863195,similar_items
710,2,550,0.757561,similar_items
710,3,992,0.632572,similar_items
710,4,595,0.554854,price_drop
710,5,1112,0.458598,similar_items
710,6,506,0.289995,price_drop
710,7,509,0.267001,price_drop
710,8,749,0.229911,complementary
710,9,171,0.133281,price_drop
710,10,90,0.123151,similar_items
711,1,168,0.965587,similar_items
711,2,831,0.945032,price_drop
711,3,530,0.748965,similar_items
711,4,650,0.641787,similar_items
711,5,1024,0.338132,similar_items
711,6,26,0.293222,popular
711,7,12,0.287485,similar_items
711,8,47,0.285300,similar_items
711,9,51,0.276957,popular
711,10,895,0.212901,new_arrival
712,1,476,0.850523,similar_items
712,2,272,0.734924,similar_items
712,3,1058,0.708812,popular
712,4,905,0.625249,new_arrival
712,5,880,0.533308,new_arrival
712,6,614,0.422147,popular
712,7,4,0.347525,similar_items
712,8,927,0.318426,complementary
712,9,91,0.241895,new_arrival
712,10,573,0.095902,complementary
713,1,70,0.950389,popular
713,2,1156,0.932212,price_drop
713,3,137,0.917659,similar_items
713,4,394,0.773834,similar_items
713,5,687,0.732251,new_arrival
713,6,701,0.688193,price_drop
713,7,571,0.681927,popular
713,8,882,0.637056,complementary
713,9,1016,0.563676,similar_items
713,10,1010,0.214905,new_arrival
714,1,970,0.985977,popular
714,2,243,0.947871,price_drop
714,3,419,0.853682,price_drop
714,4,939,0.829881,similar_items
714,5,466,0.814192,similar_items
714,6,152,0.540351,popular
714,7,511,0.430549,complementary
714,8,445,0.348845,similar_items
714,9,421,0.244420,popular
714,10,1013,0.227729,new_arrival
715,1,1070,0.863139,popular
715,2,650,0.849960,popular
715,3,704,0.761463,similar_items
715,4,805,0.750148,similar_items
715,5,1092,0.635373,popular
715,6,530,0.487723,complementary
715,7,590,0.289579,similar_items
715,8,560,0.287669,price_drop
715,9,652,0.274093,popular
715,10,88,0.261681,similar_items
716,1,616,0.849617,popular
716,2,170,0.727097,similar_items
716,3,1189,0.642563,similar_items
716,4,141,0.593089,popular
716,5,278,0.539444,popular
716,6,749,0.515295,popular
716,7,240,0.474594,price_drop
716,8,638,0.315554,popular
716,9,247,0.184996,similar_items
716,10,99,0.095265,similar_items
717,1,992,0.851865,popular
717,2,773,0.835666,similar_items
717,3,498,0.753892,complementary
717,4,108,0.751969,new_arrival
717,5,550,0.657873,complementary
717,6,229,0.643722,similar_items
717,7,1003,0.493001,price_drop
717,8,227,0.338592,complementary
717,9,545,0.183216,similar_items
717,10,171,0.084568,similar_items
718,1,978,0.972659,popular
718,2,536,0.859364,popular
718,3,283,0.707503,similar_items
718,4,875,0.706915,new_arrival
718,5,243,0.673223,popular
718,6,296,0.593845,popular
718,7,543,0.548303,popular
718,8,1084,0.419838,similar_items
718,9,996,0.361666,similar_items
718,10,297,0.089389,new_arrival
719,1,732,0.943734,similar_items
719,2,243,0.839452,similar_items
719,3,1165,0.821933,price_drop
719,4,326,0.814068,new_arrival
719,5,477,0.701200,similar_items
719,6,431,0.675595,similar_items
719,7,189,0.541515,similar_items
719,8,490,0.517109,complementary
719,9,131,0.449019,new_arrival
719,10,165,0.180334,similar_items
720,1,599,0.640061,similar_items
720,2,430,0.635762,popular
720,3,975,0.627128,complementary
720,4,469,0.511100,popular
720,5,1109,0.489352,similar_items
720,6,82,0.187422,complementary
720,7,1000,0.183904,price_drop
720,8,743,0.177410,price_drop
720,9,359,0.130176,similar_items
720,10,360,0.083312,price_drop
721,1,489,0.836550,similar_items
721,2,419,0.651835,similar_items
721,3,1016,0.372833,similar_items
721,4,72,0.320905,similar_items
721,5,421,0.251328,popular
721,6,1051,0.190639,popular
721,7,87,0.164416,similar_items
721,8,445,0.146032,similar_items
721,9,283,0.134341,popular
721,10,683,0.130247,similar_items
722,1,739,0.967130,popular
722,2,924,0.961830,similar_items
722,3,447,0.920647,new_arrival
722,4,919,0.917742,similar_items
722,5,840,0.893475,similar_items
722,6,875,0.877629,new_arrival
722,7,236,0.779889,new_arrival
722,8,703,0.714331,new_arrival
722,9,152,0.435005,similar_items
722,10,1184,0.182302,new_arrival
723,1,868,0.933941,popular
723,2,929,0.908922,new_arrival
723,3,432,0.891671,similar_items
723,4,722,0.555238,popular
723,5,327,0.484379,complementary
723,6,125,0.450032,popular
723,7,573,0.370370,similar_items
723,8,1181,0.167498,price_drop
723,9,301,0.106829,popular
723,10,614,0.086901,popular
724,1,404,0.876882,similar_items
724,2,631,0.871864,similar_items
724,3,17,0.801498,complementary
724,4,377,0.678132,popular
724,5,12,0.442723,similar_items
724,6,915,0.404509,similar_items
724,7,368,0.299521,similar_items
724,8,994,0.193099,popular
724,9,96,0.145491,popular
724,10,860,0.083709,popular
725,1,997,0.873328,price_drop
725,2,869,0.771103,new_arrival
725,3,1029,0.686212,complementary
725,4,802,0.635012,similar_items
725,5,104,0.452093,complementary
725,6,706,0.439110,similar_items
725,7,73,0.338904,similar_items
725,8,746,0.316447,similar_items
725,9,1172,0.285410,popular
725,10,160,0.094699,popular
726,1,679,0.795302,price_drop
726,2,102,0.756696,popular
726,3,585,0.714753,similar_items
726,4,461,0.680975,similar_items
726,5,482,0.647078,similar_items
726,6,799,0.503521,new_arrival
726,7,1102,0.461287,popular
726,8,985,0.457438,complementary
726,9,601,0.151765,similar_items
726,10,900,0.112373,similar_items
727,1,527,0.846326,popular
727,2,476,0.764539,price_drop
727,3,1030,0.569011,popular
727,4,678,0.539234,complementary
727,5,50,0.420764,price_drop
727,6,828,0.392613,popular
727,7,337,0.159857,complementary
727,8,184,0.123778,popular
727,9,1098,0.099436,similar_items
727,10,699,0.083570,similar_items
728,1,134,0.941371,similar_items
728,2,773,0.753458,popular
728,3,1131,0.737964,popular
728,4,103,0.700491,similar_items
728,5,574,0.695598,popular
728,6,38,0.482004,complementary
728,7,595,0.406535,popular
728,8,750,0.367718,similar_items
728,9,264,0.118614,complementary
728,10,90,0.117637,new_arrival
729,1,1106,0.922326,similar_items
729,2,5,0.751075,popular
729,3,159,0.624837,popular
729,4,366,0.574060,price_drop
729,5,642,0.493362,new_arrival
729,6,961,0.492681,popular
729,7,239,0.400049,new_arrival
729,8,1089,0.372769,complementary
729,9,1104,0.142473,similar_items
729,10,1165,0.122424,new_arrival
730,1,810,0.902019,similar_items
730,2,272,0.851606,similar_items
730,3,260,0.840081,complementary
730,4,311,0.818477,popular
730,5,942,0.734609,new_arrival
730,6,1099,0.661073,similar_items
730,7,224,0.356857,similar_items
730,8,301,0.261940,similar_items
730,9,334,0.206381,popular
730,10,1129,0.173983,popular
731,1,111,0.929788,complementary
731,2,982,0.905189,new_arrival
731,3,161,0.511328,new_arrival
731,4,120,0.504463,popular
731,5,247,0.447864,complementary
731,6,924,0.431991,similar_items
731,7,616,0.410301,similar_items
731,8,99,0.304172,new_arrival
731,9,736,0.128279,popular
731,10,638,0.126884,popular
732,1,694,0.943511,similar_items
732,2,207,0.828802,popular
732,3,15,0.818199,similar_items
732,4,253,0.712673,similar_items
732,5,195,0.481153,new_arrival
732,6,841,0.449673,popular
732,7,220,0.248891,similar_items
732,8,492,0.184721,similar_items
732,9,598,0.151700,popular
732,10,1,0.124345,similar_items
733,1,1142,0.921628,price_drop
733,2,95,0.891780,new_arrival
733,3,479,0.824862,complementary
733,4,1113,0.706083,complementary
733,5,639,0.512161,popular
733,6,412,0.453706,popular
733,7,1050,0.357395,popular
733,8,889,0.177057,similar_items
733,9,899,0.168156,popular
733,10,364,0.167768,similar_items
734,1,482,0.973954,similar_items
734,2,984,0.943298,new_arrival
734,3,1143,0.886431,popular
734,4,585,0.583545,similar_items
734,5,660,0.556771,price_drop
734,6,789,0.488323,popular
734,7,735,0.360727,popular
734,8,718,0.262224,complementary
734,9,940,0.127668,complementary
734,10,1157,0.125326,popular
735,1,268,0.860621,popular
735,2,491,0.795590,similar_items
735,3,1184,0.643645,complementary
735,4,1142,0.576422,similar_items
735,5,944,0.491763,popular
735,6,720,0.446199,popular
735,7,159,0.321032,new_arrival
735,8,37,0.296481,complementary
735,9,665,0.226473,popular
735,10,425,0.080296,similar_items
736,1,1123,0.854832,similar_items
736,2,1197,0.735677,popular
736,3,1009,0.644995,popular
736,4,172,0.617434,popular
736,5,150,0.599348,price_drop
736,6,114,0.546351,new_arrival
736,7,436,0.424588,similar_items
736,8,986,0.414211,popular
736,9,79,0.147561,popular
736,10,80,0.091220,new_arrival
737,1,984,0.900643,similar_items
737,2,730,0.821810,similar_items
737,3,711,0.701530,popular
737,4,455,0.623564,similar_items
737,5,1157,0.553672,similar_items
737,6,155,0.538625,popular
737,7,229,0.516913,popular
737,8,273,0.475973,complementary
737,9,585,0.283611,popular
737,10,30,0.159357,popular
738,1,711,0.970725,popular
738,2,408,0.918490,similar_items
738,3,657,0.857364,popular
738,4,996,0.686302,similar_items
738,5,1048,0.673592,complementary
738,6,700,0.451410,similar_items
738,7,1009,0.438126,price_drop
738,8,897,0.309305,similar_items
738,9,692,0.300065,popular
738,10,386,0.274954,similar_items
739,1,994,0.953737,popular
739,2,915,0.939519,popular
739,3,175,0.759159,new_arrival
739,4,191,0.661353,complementary
739,5,404,0.448749,similar_items
739,6,189,0.406628,similar_items
739,7,798,0.400754,new_arrival
739,8,12,0.379295,similar_items
739,9,713,0.274792,complementary
739,10,860,0.211519,new_arrival
740,1,850,0.840316,popular
740,2,525,0.809067,new_arrival
740,3,900,0.765202,new_arrival
740,4,185,0.620184,popular
740,5,345,0.371025,price_drop
740,6,482,0.347943,similar_items
740,7,991,0.328407,popular
740,8,72,0.238886,similar_items
740,9,977,0.170117,price_drop
740,10,638,0.081840,similar_items
741,1,653,0.847454,price_drop
741,2,829,0.816815,popular
741,3,974,0.813959,similar_items
741,4,1085,0.713679,popular
741,5,521,0.601667,similar_items
741,6,220,0.598959,new_arrival
741,7,1009,0.419626,similar_items
741,8,134,0.277975,similar_items
741,9,714,0.228130,similar_items
741,10,935,0.083390,popular
742,1,13,0.898753,similar_items
742,2,2,0.713121,similar_items
742,3,395,0.692722,new_arrival
742,4,879,0.659031,popular
742,5,94,0.587965,similar_items
742,6,615,0.555642,complementary
742,7,113,0.468671,popular
742,8,1190,0.440714,popular
742,9,601,0.259105,similar_items
742,10,384,0.186537,popular
743,1,212,0.963715,similar_items
743,2,73,0.933399,price_drop
743,3,871,0.903590,similar_items
743,4,128,0.868686,popular
743,5,351,0.828382,popular
743,6,376,0.748022,complementary
743,7,508,0.665016,similar_items
743,8,2,0.419777,price_drop
743,9,795,0.357435,popular
743,10,863,0.159533,complementary
744,1,805,0.901848,similar_items
744,2,839,0.814333,popular
744,3,560,0.803037,popular
744,4,1092,0.782982,popular
744,5,942,0.739130,popular
744,6,530,0.546130,complementary
744,7,189,0.492777,price_drop
744,8,27,0.339024,popular
744,9,650,0.150063,price_drop
744,10,461,0.136688,similar_items
745,1,1079,0.835436,price_drop
745,2,970,0.812546,popular
745,3,325,0.743572,price_drop
745,4,840,0.577548,popular
745,5,87,0.570496,similar_items
745,6,466,0.565151,complementary
745,7,236,0.383293,new_arrival
745,8,919,0.364040,similar_items
745,9,222,0.341090,similar_items
745,10,1051,0.294139,similar_items
746,1,1167,0.941452,complementary
746,2,1076,0.912544,price_drop
746,3,461,0.886036,similar_items
746,4,871,0.808161,similar_items
746,5,225,0.761220,price_drop
746,6,7,0.746571,new_arrival
746,7,508,0.448032,similar_items
746,8,525,0.242589,similar_items
746,9,1034,0.207117,popular
746,10,854,0.099293,complementary
747,1,333,0.834358,popular
747,2,573,0.778550,complementary
747,3,236,0.700956,price_drop
747,4,477,0.507977,similar_items
747,5,454,0.452538,complementary
747,6,747,0.432618,popular
747,7,246,0.412078,popular
747,8,40,0.334937,popular
747,9,224,0.272681,new_arrival
747,10,868,0.217895,similar_items
748,1,360,0.727905,similar_items
748,2,653,0.715701,price_drop
748,3,456,0.701430,similar_items
748,4,1148,0.671719,popular
748,5,662,0.559714,popular
748,6,274,0.548693,similar_items
748,7,1173,0.525513,popular
748,8,933,0.376510,complementary
748,9,1152,0.269636,similar_items
748,10,714,0.225663,new_arrival
749,1,497,0.981740,price_drop
749,2,765,0.950467,new_arrival
749,3,35,0.912701,price_drop
749,4,43,0.752038,new_arrival
749,5,548,0.734767,popular
749,6,380,0.688268,price_drop
749,7,1101,0.513283,similar_items
749,8,408,0.281828,price_drop
749,9,327,0.274499,complementary
749,10,648,0.255524,price_drop
750,1,26,0.653849,similar_items
750,2,1058,0.483062,similar_items
750,3,31,0.347724,popular
750,4,650,0.340388,complementary
750,5,497,0.314040,similar_items
750,6,714,0.250619,similar_items
750,7,47,0.249225,popular
750,8,1092,0.234384,price_drop
750,9,27,0.231498,new_arrival
750,10,1162,0.168061,similar_items
751,1,17,0.884895,complementary
751,2,631,0.850668,complementary
751,3,318,0.804219,new_arrival
751,4,184,0.796900,price_drop
751,5,676,0.675967,popular
751,6,854,0.642045,similar_items
751,7,836,0.631882,similar_items
751,8,994,0.425891,new_arrival
751,9,159,0.385590,similar_items
751,10,860,0.212672,new_arrival
752,1,224,0.987736,price_drop
752,2,303,0.794732,price_drop
752,3,1028,0.712366,similar_items
752,4,245,0.686060,similar_items
752,5,691,0.626393,similar_items
752,6,1045,0.609978,price_drop
752,7,592,0.402280,price_drop
752,8,40,0.187140,similar_items
752,9,1021,0.178132,popular
752,10,900,0.153502,similar_items
753,1,13,0.875374,complementary
753,2,360,0.779286,price_drop
753,3,1118,0.668430,popular
753,4,1162,0.547875,similar_items
753,5,1112,0.520836,popular
753,6,16,0.486482,new_arrival
753,7,2,0.340656,similar_items
753,8,1129,0.338185,similar_items
753,9,345,0.164092,similar_items
753,10,795,0.075743,price_drop
754,1,325,0.702075,similar_items
754,2,64,0.638992,popular
754,3,1105,0.621577,popular
754,4,236,0.573371,similar_items
754,5,1099,0.436220,similar_items
754,6,971,0.367622,similar_items
754,7,868,0.336447,price_drop
754,8,87,0.256019,price_drop
754,9,419,0.206903,price_drop
754,10,1071,0.073026,price_drop
755,1,917,0.838725,new_arrival
755,2,1172,0.711251,popular
755,3,768,0.704457,popular
755,4,773,0.644978,popular
755,5,993,0.599951,similar_items
755,6,288,0.574070,similar_items
755,7,433,0.425368,similar_items
755,8,249,0.342269,similar_items
755,9,1061,0.139398,popular
755,10,997,0.091419,complementary
756,1,432,0.910065,price_drop
756,2,260,0.852626,similar_items
756,3,852,0.729520,new_arrival
756,4,756,0.605686,popular
756,5,876,0.603147,popular
756,6,1045,0.586494,popular
756,7,735,0.530102,complementary
756,8,271,0.400418,similar_items
756,9,1082,0.275671,popular
756,10,891,0.252853,similar_items
757,1,816,0.878510,popular
757,2,171,0.805148,similar_items
757,3,934,0.789377,popular
757,4,800,0.754994,price_drop
757,5,1003,0.632550,similar_items
757,6,238,0.562115,similar_items
757,7,992,0.426137,similar_items
757,8,498,0.173579,similar_items
757,9,1052,0.131978,similar_items
757,10,545,0.078427,similar_items
758,1,313,0.962678,popular
758,2,53,0.892782,similar_items
758,3,301,0.498275,price_drop
758,4,40,0.449128,price_drop
758,5,513,0.446270,similar_items
758,6,256,0.344318,popular
758,7,4,0.340722,new_arrival
758,8,39,0.182528,similar_items
758,9,477,0.147088,popular
758,10,1095,0.095042,popular
759,1,612,0.901536,popular
759,2,737,0.775120,price_drop
759,3,162,0.715947,price_drop
759,4,650,0.670205,popular
759,5,943,0.626820,popular
759,6,26,0.574206,similar_items
759,7,969,0.450449,similar_items
759,8,560,0.290016,new_arrival
759,9,263,0.288508,complementary
759,10,51,0.114838,similar_items
760,1,473,0.817472,complementary
760,2,612,0.691679,price_drop
760,3,805,0.462945,complementary
760,4,962,0.369374,price_drop
760,5,155,0.355271,price_drop
760,6,497,0.341676,similar_items
760,7,560,0.327640,complementary
760,8,484,0.291042,complementary
760,9,1161,0.289571,popular
760,10,1042,0.086033,popular
761,1,839,0.928219,popular
761,2,405,0.855724,popular
761,3,692,0.721164,popular
761,4,913,0.616031,similar_items
761,5,101,0.382093,similar_items
761,6,975,0.302039,complementary
761,7,196,0.269260,new_arrival
761,8,814,0.213803,popular
761,9,21,0.196114,similar_items
761,10,421,0.089393,similar_items
762,1,499,0.875937,similar_items
762,2,412,0.853978,similar_items
762,3,216,0.747230,similar_items
762,4,653,0.582683,popular
762,5,1130,0.473396,similar_items
762,6,5,0.472259,new_arrival
762,7,920,0.386255,price_drop
762,8,965,0.360588,popular
762,9,855,0.230773,popular
762,10,908,0.156668,popular
763,1,197,0.876446,price_drop
763,2,1199,0.766724,similar_items
763,3,207,0.748830,new_arrival
763,4,127,0.710113,popular
763,5,815,0.544203,similar_items
763,6,353,0.419810,complementary
763,7,15,0.370691,price_drop
763,8,362,0.324434,similar_items
763,9,1093,0.267619,similar_items
763,10,458,0.239299,similar_items
764,1,404,0.937592,popular
764,2,1104,0.816059,price_drop
764,3,368,0.709035,new_arrival
764,4,330,0.691954,popular
764,5,107,0.449600,price_drop
764,6,850,0.317722,popular
764,7,358,0.258334,similar_items
764,8,362,0.195504,similar_items
764,9,915,0.192222,complementary
764,10,377,0.180155,new_arrival
765,1,703,0.898750,similar_items
765,2,717,0.744894,popular
765,3,924,0.716584,similar_items
765,4,376,0.626364,popular
765,5,970,0.620711,similar_items
765,6,91,0.592958,popular
765,7,1046,0.514993,popular
765,8,919,0.458490,price_drop
765,9,707,0.341581,price_drop
765,10,536,0.340349,popular
766,1,498,0.952760,similar_items
766,2,108,0.932152,new_arrival
766,3,494,0.686718,popular
766,4,227,0.662952,price_drop
766,5,926,0.533334,similar_items
766,6,1041,0.378104,popular
766,7,816,0.260482,similar_items
766,8,773,0.260076,popular
766,9,799,0.223162,similar_items
766,10,1131,0.138516,complementary
767,1,781,0.823898,similar_items
767,2,1008,0.711957,popular
767,3,55,0.634733,complementary
767,4,959,0.604556,similar_items
767,5,820,0.601058,similar_items
767,6,106,0.544690,similar_items
767,7,620,0.500227,similar_items
767,8,409,0.331989,similar_items
767,9,745,0.254099,popular
767,10,828,0.185116,complementary
768,1,76,0.744968,new_arrival
768,2,158,0.664382,popular
768,3,126,0.650353,popular
768,4,387,0.587022,similar_items
768,5,762,0.524682,complementary
768,6,983,0.522031,popular
768,7,753,0.356338,complementary
768,8,804,0.148022,similar_items
768,9,720,0.122815,price_drop
768,10,425,0.112948,similar_items
769,1,789,0.917182,similar_items
769,2,778,0.912953,new_arrival
769,3,813,0.806572,similar_items
769,4,131,0.795114,new_arrival
769,5,455,0.775561,similar_items
769,6,443,0.647327,popular
769,7,378,0.607987,complementary
769,8,656,0.257619,price_drop
769,9,97,0.198064,new_arrival
769,10,223,0.094811,popular
770,1,911,0.953192,popular
770,2,1029,0.851766,new_arrival
770,3,685,0.842512,similar_items
770,4,804,0.803856,similar_items
770,5,271,0.784694,new_arrival
770,6,1012,0.727466,popular
770,7,598,0.526447,popular
770,8,427,0.521808,similar_items
770,9,463,0.392429,popular
770,10,291,0.243074,popular
771,1,280,0.973310,similar_items
771,2,523,0.737955,similar_items
771,3,735,0.593870,price_drop
771,4,390,0.549673,new_arrival
771,5,955,0.371852,similar_items
771,6,866,0.353268,popular
771,7,981,0.260962,complementary
771,8,177,0.245534,new_arrival
771,9,266,0.179459,popular
771,10,690,0.124068,popular
772,1,656,0.884908,complementary
772,2,611,0.792229,new_arrival
772,3,1184,0.607650,new_arrival
772,4,392,0.583898,new_arrival
772,5,872,0.553256,price_drop
772,6,1185,0.434728,new_arrival
772,7,948,0.306713,complementary
772,8,1127,0.301573,popular
772,9,1169,0.160224,price_drop
772,10,1149,0.133277,popular
773,1,508,0.887138,similar_items
773,2,679,0.856377,similar_items
773,3,758,0.818994,similar_items
773,4,1167,0.800047,price_drop
773,5,667,0.746052,new_arrival
773,6,900,0.596093,price_drop
773,7,697,0.588930,similar_items
773,8,795,0.548122,similar_items
773,9,482,0.431357,similar_items
773,10,892,0.137538,similar_items
774,1,682,0.964973,popular
774,2,799,0.912469,complementary
774,3,94,0.846957,price_drop
774,4,1136,0.662161,similar_items
774,5,525,0.573195,similar_items
774,6,384,0.270141,popular
774,7,388,0.258259,similar_items
774,8,342,0.251856,similar_items
774,9,1093,0.238388,price_drop
774,10,461,0.217095,similar_items
775,1,1165,0.976076,price_drop
775,2,926,0.815098,popular
775,3,724,0.731475,similar_items
775,4,825,0.708261,popular
775,5,812,0.644940,complementary
775,6,1086,0.619041,similar_items
775,7,138,0.590734,complementary
775,8,206,0.453267,price_drop
775,9,890,0.328087,new_arrival
775,10,529,0.301629,popular
776,1,375,0.914714,similar_items
776,2,573,0.605089,popular
776,3,810,0.589070,complementary
776,4,477,0.488906,popular
776,5,267,0.412243,popular
776,6,307,0.400758,complementary
776,7,1125,0.236667,similar_items
776,8,183,0.222682,similar_items
776,9,1148,0.167216,price_drop
776,10,612,0.134928,similar_items
777,1,279,0.626564,price_drop
777,2,637,0.623932,new_arrival
777,3,591,0.539221,similar_items
777,4,42,0.537708,complementary
777,5,1045,0.495919,popular
777,6,1172,0.333922,similar_items
777,7,643,0.254379,popular
777,8,115,0.236512,complementary
777,9,18,0.107869,price_drop
777,10,1198,0.081331,similar_items
778,1,737,0.906332,new_arrival
778,2,473,0.638020,similar_items
778,3,1162,0.600935,similar_items
778,4,560,0.454108,price_drop
778,5,651,0.280853,similar_items
778,6,839,0.204891,popular
778,7,81,0.184709,similar_items
778,8,650,0.137341,price_drop
778,9,27,0.132201,complementary
778,10,969,0.131571,popular
779,1,965,0.916411,similar_items
779,2,52,0.910855,popular
779,3,1018,0.904370,similar_items
779,4,456,0.867345,popular
779,5,530,0.806894,popular
779,6,694,0.597431,popular
779,7,889,0.395572,similar_items
779,8,294,0.381139,popular
779,9,1009,0.316687,similar_items
779,10,1017,0.131026,complementary
780,1,244,0.733034,price_drop
780,2,288,0.718213,popular
780,3,415,0.646506,similar_items
780,4,1090,0.628862,new_arrival
780,5,668,0.620318,complementary
780,6,1146,0.516368,complementary
780,7,867,0.435810,new_arrival
780,8,708,0.402866,similar_items
780,9,262,0.375336,new_arrival
780,10,225,0.218319,price_drop
781,1,47,0.828109,similar_items
781,2,248,0.682725,similar_items
781,3,263,0.669137,similar_items
781,4,376,0.636759,popular
781,5,81,0.595876,new_arrival
781,6,831,0.397603,similar_items
781,7,473,0.286391,popular
781,8,805,0.196538,complementary
781,9,957,0.154893,popular
781,10,258,0.097222,similar_items
782,1,592,0.945884,price_drop
782,2,707,0.815675,popular
782,3,942,0.594932,similar_items
782,4,91,0.578544,popular
782,5,614,0.537081,similar_items
782,6,488,0.533196,popular
782,7,852,0.217525,similar_items
782,8,574,0.142956,price_drop
782,9,1082,0.134071,similar_items
782,10,1045,0.121858,complementary
783,1,972,0.837610,new_arrival
783,2,548,0.836317,price_drop
783,3,213,0.780165,complementary
783,4,1101,0.680567,price_drop
783,5,278,0.568613,price_drop
783,6,644,0.509872,similar_items
783,7,799,0.358002,popular
783,8,936,0.353455,new_arrival
783,9,802,0.285707,similar_items
783,10,1068,0.177975,popular
784,1,523,0.849988,popular
784,2,281,0.755698,popular
784,3,603,0.748100,popular
784,4,686,0.576339,similar_items
784,5,594,0.567245,similar_items
784,6,684,0.498353,similar_items
784,7,719,0.248428,complementary
784,8,524,0.178260,complementary
784,9,200,0.109635,similar_items
784,10,464,0.080057,popular
785,1,888,0.955461,price_drop
785,2,161,0.904676,popular
785,3,675,0.887775,complementary
785,4,251,0.881033,complementary
785,5,111,0.793296,similar_items
785,6,982,0.591452,new_arrival
785,7,1078,0.376433,popular
785,8,638,0.314962,new_arrival
785,9,736,0.232676,similar_items
785,10,69,0.102324,popular
786,1,744,0.906982,popular
786,2,211,0.826120,price_drop
786,3,452,0.805761,popular
786,4,163,0.631363,similar_items
786,5,157,0.453177,new_arrival
786,6,700,0.350200,popular
786,7,680,0.336240,complementary
786,8,538,0.275561,similar_items
786,9,657,0.239438,new_arrival
786,10,962,0.089997,similar_items
787,1,271,0.845988,popular
787,2,450,0.737585,popular
787,3,1080,0.722777,similar_items
787,4,403,0.685730,complementary
787,5,1014,0.649768,similar_items
787,6,281,0.621986,similar_items
787,7,571,0.549004,price_drop
787,8,374,0.224625,complementary
787,9,744,0.166234,price_drop
787,10,657,0.118320,new_arrival
788,1,691,0.975668,price_drop
788,2,452,0.897870,complementary
788,3,176,0.809626,similar_items
788,4,807,0.703861,complementary
788,5,332,0.536061,popular
788,6,231,0.506715,similar_items
788,7,325,0.481749,price_drop
788,8,441,0.446146,similar_items
788,9,361,0.377626,popular
788,10,864,0.303868,similar_items
789,1,536,0.975475,similar_items
789,2,939,0.961653,complementary
789,3,769,0.874362,similar_items
789,4,376,0.663781,similar_items
789,5,204,0.596865,similar_items
789,6,144,0.545123,price_drop
789,7,458,0.529138,similar_items
